route_id;service_id;trip_id;trip_headsign;direction_id;block_id;wheelchair_accessible;bikes_allowed;route_short_names;Jours validité
402;ASCESC-2-127;10309;Escalator Quai Station PDJ;0;;;;402;1111111
93;T23_VE-2-127;1031;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10310;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10311;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10312;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10313;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10314;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10315;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10316;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10317;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10318;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10319;Escalator Quai Station PDJ;0;;;;402;1111111
93;T23_VE-2-127;1032;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10320;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10321;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10322;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10323;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10324;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10325;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10326;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10327;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10328;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10329;Escalator Quai Station PDJ;0;;;;402;1111111
93;T23_VE-2-127;1033;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10330;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10331;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10332;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10333;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10334;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10335;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10336;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10337;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10338;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10339;Escalator Quai Station PDJ;0;;;;402;1111111
93;T23_VE-2-127;1034;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10340;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10341;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10342;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10343;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10344;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10345;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10346;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10347;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10348;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10349;Escalator Quai Station PDJ;0;;;;402;1111111
93;T23_VE-2-127;1035;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10350;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10351;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10352;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10353;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10354;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10355;Escalator Quai Station PDJ;0;;;;402;1111111
402;ASCESC-2-127;10356;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10357;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10358;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10359;Escalator Place Foch;1;;;;402;1111111
93;T23_VE-2-127;1036;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10360;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10361;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10362;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10363;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10364;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10365;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10366;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10367;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10368;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10369;Escalator Place Foch;1;;;;402;1111111
93;T23_VE-2-127;1037;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10370;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10371;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10372;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10373;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10374;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10375;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10376;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10377;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10378;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10379;Escalator Place Foch;1;;;;402;1111111
93;T23_VE-2-127;1038;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10380;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10381;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10382;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10383;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10384;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10385;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10386;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10387;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10388;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10389;Escalator Place Foch;1;;;;402;1111111
93;T23_VE-2-127;1039;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10390;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10391;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10392;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10393;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10394;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10395;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10396;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10397;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10398;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10399;Escalator Place Foch;1;;;;402;1111111
92;T23_RO-2-31;104;Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE;1;;;;T2;1111100
93;T23_VE-2-127;1040;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10400;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10401;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10402;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10403;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10404;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10405;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10406;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10407;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10408;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10409;Escalator Place Foch;1;;;;402;1111111
93;T23_VE-2-127;1041;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10410;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10411;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10412;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10413;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10414;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10415;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10416;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10417;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10418;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10419;Escalator Place Foch;1;;;;402;1111111
93;T23_VE-2-127;1042;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10420;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10421;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10422;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10423;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10424;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10425;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10426;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10427;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10428;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10429;Escalator Place Foch;1;;;;402;1111111
93;T23_VE-2-127;1043;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10430;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10431;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10432;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10433;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10434;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10435;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10436;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10437;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10438;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10439;Escalator Place Foch;1;;;;402;1111111
93;T23_VE-2-127;1044;Monet CANTELEU;1;;;;T3;1111111
402;ASCESC-2-127;10440;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10441;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10442;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10443;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10444;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10445;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10446;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10447;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10448;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10449;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1045;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10450;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10451;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10452;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10453;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10454;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10455;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10456;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10457;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10458;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10459;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1046;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10460;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10461;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10462;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10463;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10464;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10465;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10466;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10467;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10468;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10469;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1047;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10470;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10471;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10472;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10473;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10474;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10475;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10476;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10477;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10478;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10479;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1048;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10480;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10481;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10482;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10483;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10484;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10485;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10486;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10487;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10488;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10489;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1049;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10490;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10491;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10492;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10493;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10494;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10495;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10496;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10497;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10498;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10499;Escalator Place Foch;1;;;;402;1111111
92;T23_RO-2-31;105;Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE;1;;;;T2;1111100
93;T23_BL-2-31;1050;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10500;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10501;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10502;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10503;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10504;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10505;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10506;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10507;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10508;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10509;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1051;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10510;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10511;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10512;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10513;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10514;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10515;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10516;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10517;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10518;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10519;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1052;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10520;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10521;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10522;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10523;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10524;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10525;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10526;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10527;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10528;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10529;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1053;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10530;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10531;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10532;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10533;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10534;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10535;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10536;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10537;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10538;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10539;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1054;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10540;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10541;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10542;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10543;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10544;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10545;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10546;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10547;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10548;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10549;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1055;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10550;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10551;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10552;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10553;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10554;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10555;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10556;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10557;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10558;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10559;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1056;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10560;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10561;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10562;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10563;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10564;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10565;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10566;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10567;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10568;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10569;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1057;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10570;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10571;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10572;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10573;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10574;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10575;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10576;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10577;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10578;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10579;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1058;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10580;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10581;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10582;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10583;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10584;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10585;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10586;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10587;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10588;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10589;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1059;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10590;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10591;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10592;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10593;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10594;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10595;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10596;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10597;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10598;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10599;Escalator Place Foch;1;;;;402;1111111
92;T23_RO-2-31;106;Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE;1;;;;T2;1111100
93;T23_BL-2-31;1060;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10600;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10601;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10602;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10603;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10604;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10605;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10606;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10607;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10608;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10609;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1061;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10610;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10611;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10612;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10613;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10614;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10615;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10616;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10617;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10618;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10619;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1062;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10620;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10621;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10622;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10623;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10624;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10625;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10626;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10627;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10628;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10629;Escalator Place Foch;1;;;;402;1111111
93;T23_BL-2-31;1063;Monet CANTELEU;1;;;;T3;1111100
402;ASCESC-2-127;10630;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10631;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10632;Escalator Place Foch;1;;;;402;1111111
402;ASCESC-2-127;10633;Escalator Place Foch;1;;;;402;1111111
